InstanceConfig,Price_With_rep($/Month)
25 x cache.t2.medium,3168.0
50 x cache.t2.small,3168.0
50 x cache.t3.small,3168.0
100 x cache.t2.micro,3168.0
100 x cache.t3.micro,3168.0
11 x cache.r5.xlarge,3168.0000000000005
105 x cache.t4g.micro,3175.2000000000003
22 x cache.r5.large,3199.6800000000003
101 x cache.t2.micro,3199.6800000000003
101 x cache.t3.micro,3199.6800000000003
4 x cache.m5.4xlarge,3202.5600000000004
16 x cache.m5.xlarge,3202.5600000000004
53 x cache.t4g.small,3205.44
106 x cache.t4g.micro,3205.44
8 x cache.m5.2xlarge,3214.0800000000004
15 x cache.m6g.large,3218.4
32 x cache.m5.large,3225.6000000000004
51 x cache.t2.small,3231.3599999999997
51 x cache.t3.small,3231.3599999999997
102 x cache.t2.micro,3231.3599999999997
102 x cache.t3.micro,3231.3599999999997
107 x cache.t4g.micro,3235.6800000000007
11 x cache.r6g.large,3263.04
103 x cache.t2.micro,3263.04
103 x cache.t3.micro,3263.04
27 x cache.t4g.medium,3265.92
54 x cache.t4g.small,3265.92
108 x cache.t4g.micro,3265.92
9 x cache.r4.large,3291.84
26 x cache.t3.medium,3294.7199999999993
26 x cache.t2.medium,3294.7199999999993
52 x cache.t2.small,3294.7199999999993
52 x cache.t3.small,3294.7199999999993
104 x cache.t2.micro,3294.7199999999993
104 x cache.t3.micro,3294.7199999999993
109 x cache.t4g.micro,3296.1600000000003
33 x cache.m5.large,3326.3999999999996
55 x cache.t4g.small,3326.3999999999996
105 x cache.t2.micro,3326.3999999999996
105 x cache.t3.micro,3326.3999999999996
110 x cache.t4g.micro,3326.3999999999996
23 x cache.r5.large,3345.12
111 x cache.t4g.micro,3356.6400000000003
53 x cache.t2.small,3358.08
53 x cache.t3.small,3358.08
106 x cache.t2.micro,3358.08
106 x cache.t3.micro,3358.08
3 x cache.r6gd.xlarge,3373.92
28 x cache.t4g.medium,3386.8800000000006
56 x cache.t4g.small,3386.8800000000006
112 x cache.t4g.micro,3386.8800000000006
107 x cache.t2.micro,3389.7599999999998
107 x cache.t3.micro,3389.7599999999998
17 x cache.m5.xlarge,3402.7200000000007
13 x cache.m5.large,3407.0400000000004
13 x cache.m4.large,3407.0400000000004
1 x cache.m6g.8xlarge,3415.68
2 x cache.m6g.4xlarge,3415.68
4 x cache.m6g.2xlarge,3415.68
113 x cache.t4g.micro,3417.1200000000003
8 x cache.m6g.xlarge,3421.44
27 x cache.t3.medium,3421.44
27 x cache.t2.medium,3421.44
54 x cache.t2.small,3421.44
54 x cache.t3.small,3421.44
108 x cache.t2.micro,3421.44
108 x cache.t3.micro,3421.44
34 x cache.m5.large,3427.2000000000003
16 x cache.m6g.large,3432.9599999999996
57 x cache.t4g.small,3447.36
114 x cache.t4g.micro,3447.36
109 x cache.t2.micro,3453.1199999999994
109 x cache.t3.micro,3453.1199999999994
5 x cache.r5.xlarge,3455.9999999999995
12 x cache.r5.xlarge,3456.0000000000005
3 x cache.r5.4xlarge,3460.3199999999997
6 x cache.r5.2xlarge,3464.64
10 x cache.r5.large,3470.4
1 x cache.r5.12xlarge,3477.6
115 x cache.t4g.micro,3477.6
55 x cache.t2.small,3484.7999999999997
55 x cache.t3.small,3484.7999999999997
110 x cache.t2.micro,3484.7999999999997
110 x cache.t3.micro,3484.7999999999997
24 x cache.r5.large,3490.5600000000004
29 x cache.t4g.medium,3507.84
58 x cache.t4g.small,3507.84
116 x cache.t4g.micro,3507.84
111 x cache.t2.micro,3516.4799999999996
111 x cache.t3.micro,3516.4799999999996
35 x cache.m5.large,3528.0000000000005
117 x cache.t4g.micro,3538.0800000000004
3 x cache.r6g.2xlarge,3546.7200000000003
28 x cache.t3.medium,3548.16
28 x cache.t2.medium,3548.16
56 x cache.t2.small,3548.16
56 x cache.t3.small,3548.16
112 x cache.t2.micro,3548.16
112 x cache.t3.micro,3548.16
6 x cache.r6g.xlarge,3551.04
12 x cache.r6g.large,3559.6800000000003
59 x cache.t4g.small,3568.3200000000006
118 x cache.t4g.micro,3568.3200000000006
113 x cache.t2.micro,3579.8399999999997
113 x cache.t3.micro,3579.8399999999997
119 x cache.t4g.micro,3598.56
18 x cache.m5.xlarge,3602.88
57 x cache.t2.small,3611.52
57 x cache.t3.small,3611.52
114 x cache.t2.micro,3611.52
114 x cache.t3.micro,3611.52
9 x cache.m5.2xlarge,3615.84
30 x cache.t4g.medium,3628.8
60 x cache.t4g.small,3628.8
120 x cache.t4g.micro,3628.8
36 x cache.m5.large,3628.8000000000006
25 x cache.r5.large,3636.0000000000005
115 x cache.t2.micro,3643.2
115 x cache.t3.micro,3643.2
17 x cache.m6g.large,3647.52
5 x cache.r4.xlarge,3650.4
10 x cache.r4.large,3657.6
7 x cache.m4.xlarge,3659.0399999999995
7 x cache.m5.xlarge,3659.0399999999995
121 x cache.t4g.micro,3659.0400000000004
14 x cache.m5.large,3669.12
14 x cache.m4.large,3669.12
29 x cache.t3.medium,3674.88
29 x cache.t2.medium,3674.88
58 x cache.t2.small,3674.88
58 x cache.t3.small,3674.88
116 x cache.t2.micro,3674.88
116 x cache.t3.micro,3674.88
61 x cache.t4g.small,3689.28
122 x cache.t4g.micro,3689.28
117 x cache.t2.micro,3706.56
117 x cache.t3.micro,3706.56
123 x cache.t4g.micro,3719.5200000000004
37 x cache.m5.large,3729.600000000001
59 x cache.t2.small,3738.2399999999993
59 x cache.t3.small,3738.2399999999993
118 x cache.t2.micro,3738.2399999999993
118 x cache.t3.micro,3738.2399999999993
13 x cache.r5.xlarge,3744.0000000000005
31 x cache.t4g.medium,3749.76
62 x cache.t4g.small,3749.76
124 x cache.t4g.micro,3749.76
119 x cache.t2.micro,3769.9199999999996
119 x cache.t3.micro,3769.9199999999996
125 x cache.t4g.micro,3780.0
26 x cache.r5.large,3781.4400000000005
30 x cache.t3.medium,3801.5999999999995
30 x cache.t2.medium,3801.5999999999995
60 x cache.t2.small,3801.5999999999995
60 x cache.t3.small,3801.5999999999995
120 x cache.t2.micro,3801.5999999999995
120 x cache.t3.micro,3801.5999999999995
19 x cache.m5.xlarge,3803.04
63 x cache.t4g.small,3810.2400000000002
126 x cache.t4g.micro,3810.2400000000002
11 x cache.r5.large,3817.4399999999996
38 x cache.m5.large,3830.4
121 x cache.t2.micro,3833.2799999999997
121 x cache.t3.micro,3833.2799999999997
127 x cache.t4g.micro,3840.4800000000005
9 x cache.m6g.xlarge,3849.12
13 x cache.r6g.large,3856.3199999999997
18 x cache.m6g.large,3862.08
61 x cache.t2.small,3864.96
61 x cache.t3.small,3864.96
122 x cache.t2.micro,3864.96
122 x cache.t3.micro,3864.96
32 x cache.t4g.medium,3870.7200000000003
64 x cache.t4g.small,3870.7200000000003
128 x cache.t4g.micro,3870.7200000000003
123 x cache.t2.micro,3896.6400000000003
123 x cache.t3.micro,3896.6400000000003
129 x cache.t4g.micro,3900.9600000000005
27 x cache.r5.large,3926.8800000000006
31 x cache.t3.medium,3928.3199999999997
31 x cache.t2.medium,3928.3199999999997
62 x cache.t2.small,3928.3199999999997
62 x cache.t3.small,3928.3199999999997
124 x cache.t2.micro,3928.3199999999997
124 x cache.t3.micro,3928.3199999999997
15 x cache.m5.large,3931.2
15 x cache.m4.large,3931.2
65 x cache.t4g.small,3931.2
130 x cache.t4g.micro,3931.2
39 x cache.m5.large,3931.2000000000007
125 x cache.t2.micro,3960.0
125 x cache.t3.micro,3960.0
131 x cache.t4g.micro,3961.44
63 x cache.t2.small,3991.6799999999994
63 x cache.t3.small,3991.6799999999994
126 x cache.t2.micro,3991.6799999999994
126 x cache.t3.micro,3991.6799999999994
33 x cache.t4g.medium,3991.6800000000003
66 x cache.t4g.small,3991.6800000000003
132 x cache.t4g.micro,3991.6800000000003
5 x cache.m5.4xlarge,4003.2
20 x cache.m5.xlarge,4003.2
10 x cache.m5.2xlarge,4017.6000000000004
133 x cache.t4g.micro,4021.9200000000005
11 x cache.r4.large,4023.3599999999997
127 x cache.t2.micro,4023.3599999999997
127 x cache.t3.micro,4023.3599999999997
14 x cache.r5.xlarge,4032.0
40 x cache.m5.large,4032.0
7 x cache.r5.2xlarge,4042.0800000000004
67 x cache.t4g.small,4052.16
134 x cache.t4g.micro,4052.16
32 x cache.t3.medium,4055.04
32 x cache.t2.medium,4055.04
64 x cache.t2.small,4055.04
64 x cache.t3.small,4055.04
128 x cache.t2.micro,4055.04
128 x cache.t3.micro,4055.04
28 x cache.r5.large,4072.3200000000006
19 x cache.m6g.large,4076.6400000000003
135 x cache.t4g.micro,4082.3999999999996
129 x cache.t2.micro,4086.72
129 x cache.t3.micro,4086.72
34 x cache.t4g.medium,4112.64
68 x cache.t4g.small,4112.64
136 x cache.t4g.micro,4112.64
65 x cache.t2.small,4118.4
65 x cache.t3.small,4118.4
130 x cache.t2.micro,4118.4
130 x cache.t3.micro,4118.4
41 x cache.m5.large,4132.799999999999
7 x cache.r6g.xlarge,4142.88
137 x cache.t4g.micro,4142.88
6 x cache.r5.xlarge,4147.200000000001
131 x cache.t2.micro,4150.08
131 x cache.t3.micro,4150.08
3 x cache.r5.2xlarge,4151.52
14 x cache.r6g.large,4152.96
12 x cache.r5.large,4164.4800000000005
69 x cache.t4g.small,4173.120000000001
138 x cache.t4g.micro,4173.120000000001
2 x cache.m5.4xlarge,4181.76
2 x cache.m4.4xlarge,4181.76
8 x cache.m4.xlarge,4181.76
8 x cache.m5.xlarge,4181.76
33 x cache.t3.medium,4181.76
33 x cache.t2.medium,4181.76
66 x cache.t2.small,4181.76
66 x cache.t3.small,4181.76
132 x cache.t2.micro,4181.76
132 x cache.t3.micro,4181.76
4 x cache.m5.2xlarge,4187.52
4 x cache.m4.2xlarge,4187.52
16 x cache.m5.large,4193.280000000001
16 x cache.m4.large,4193.280000000001
139 x cache.t4g.micro,4203.36
21 x cache.m5.xlarge,4203.360000000001
133 x cache.t2.micro,4213.44
133 x cache.t3.micro,4213.44
29 x cache.r5.large,4217.76
35 x cache.t4g.medium,4233.6
42 x cache.m5.large,4233.6
70 x cache.t4g.small,4233.6
140 x cache.t4g.micro,4233.6
67 x cache.t2.small,4245.12
67 x cache.t3.small,4245.12
134 x cache.t2.micro,4245.12
134 x cache.t3.micro,4245.12
141 x cache.t4g.micro,4263.84
5 x cache.m6g.2xlarge,4269.599999999999
10 x cache.m6g.xlarge,4276.8
135 x cache.t2.micro,4276.8
135 x cache.t3.micro,4276.8
20 x cache.m6g.large,4291.2
71 x cache.t4g.small,4294.080000000001
142 x cache.t4g.micro,4294.080000000001
34 x cache.t3.medium,4308.48
34 x cache.t2.medium,4308.48
68 x cache.t2.small,4308.48
68 x cache.t3.small,4308.48
136 x cache.t2.micro,4308.48
136 x cache.t3.micro,4308.48
15 x cache.r5.xlarge,4320.0
143 x cache.t4g.micro,4324.32
43 x cache.m5.large,4334.400000000001
137 x cache.t2.micro,4340.16
137 x cache.t3.micro,4340.16
36 x cache.t4g.medium,4354.5599999999995
72 x cache.t4g.small,4354.5599999999995
144 x cache.t4g.micro,4354.5599999999995
30 x cache.r5.large,4363.2
69 x cache.t2.small,4371.84
69 x cache.t3.small,4371.84
138 x cache.t2.micro,4371.84
138 x cache.t3.micro,4371.84
3 x cache.r4.2xlarge,4380.48
6 x cache.r4.xlarge,4380.48
145 x cache.t4g.micro,4384.800000000001
12 x cache.r4.large,4389.12
139 x cache.t2.micro,4403.5199999999995
139 x cache.t3.micro,4403.5199999999995
22 x cache.m5.xlarge,4403.52
73 x cache.t4g.small,4415.04
146 x cache.t4g.micro,4415.04
11 x cache.m5.2xlarge,4419.360000000001
35 x cache.t3.medium,4435.199999999999
35 x cache.t2.medium,4435.199999999999
70 x cache.t2.small,4435.199999999999
70 x cache.t3.small,4435.199999999999
140 x cache.t2.micro,4435.199999999999
140 x cache.t3.micro,4435.199999999999
44 x cache.m5.large,4435.2
147 x cache.t4g.micro,4445.280000000001
15 x cache.r6g.large,4449.599999999999
17 x cache.m5.large,4455.36
17 x cache.m4.large,4455.36
141 x cache.t2.micro,4466.879999999999
141 x cache.t3.micro,4466.879999999999
37 x cache.t4g.medium,4475.5199999999995
74 x cache.t4g.small,4475.5199999999995
148 x cache.t4g.micro,4475.5199999999995
1 x cache.r6gd.4xlarge,4492.799999999999
2 x cache.r6gd.2xlarge,4492.799999999999
4 x cache.r6gd.xlarge,4498.5599999999995
71 x cache.t2.small,4498.5599999999995
71 x cache.t3.small,4498.5599999999995
142 x cache.t2.micro,4498.5599999999995
142 x cache.t3.micro,4498.5599999999995
21 x cache.m6g.large,4505.76
149 x cache.t4g.micro,4505.76
31 x cache.r5.large,4508.64
13 x cache.r5.large,4511.52
143 x cache.t2.micro,4530.24
143 x cache.t3.micro,4530.24
45 x cache.m5.large,4536.000000000001
75 x cache.t4g.small,4536.000000000001
150 x cache.t4g.micro,4536.000000000001
36 x cache.t3.medium,4561.92
36 x cache.t2.medium,4561.92
72 x cache.t2.small,4561.92
72 x cache.t3.small,4561.92
144 x cache.t2.micro,4561.92
144 x cache.t3.micro,4561.92
145 x cache.t2.micro,4593.6
145 x cache.t3.micro,4593.6
38 x cache.t4g.medium,4596.4800000000005
76 x cache.t4g.small,4596.4800000000005
23 x cache.m5.xlarge,4603.68
16 x cache.r5.xlarge,4608.000000000001
4 x cache.r5.4xlarge,4613.76
8 x cache.r5.2xlarge,4619.52
73 x cache.t2.small,4625.28
73 x cache.t3.small,4625.28
146 x cache.t2.micro,4625.28
146 x cache.t3.micro,4625.28
46 x cache.m5.large,4636.8
32 x cache.r5.large,4654.080000000001
77 x cache.t4g.small,4656.96
147 x cache.t2.micro,4656.96
147 x cache.t3.micro,4656.96
37 x cache.t3.medium,4688.639999999999
37 x cache.t2.medium,4688.639999999999
74 x cache.t2.small,4688.639999999999
74 x cache.t3.small,4688.639999999999
148 x cache.t2.micro,4688.639999999999
148 x cache.t3.micro,4688.639999999999
9 x cache.m4.xlarge,4704.4800000000005
9 x cache.m5.xlarge,4704.4800000000005
11 x cache.m6g.xlarge,4704.4800000000005
18 x cache.m5.large,4717.44
18 x cache.m4.large,4717.44
39 x cache.t4g.medium,4717.4400000000005
78 x cache.t4g.small,4717.4400000000005
22 x cache.m6g.large,4720.32
149 x cache.t2.micro,4720.32
149 x cache.t3.micro,4720.32
1 x cache.r6g.8xlarge,4728.96
2 x cache.r6g.4xlarge,4728.96
4 x cache.r6g.2xlarge,4728.96
8 x cache.r6g.xlarge,4734.719999999999
47 x cache.m5.large,4737.6
16 x cache.r6g.large,4746.24
75 x cache.t2.small,4751.999999999999
75 x cache.t3.small,4751.999999999999
150 x cache.t2.micro,4751.999999999999
150 x cache.t3.micro,4751.999999999999
13 x cache.r4.large,4754.88
79 x cache.t4g.small,4777.92
33 x cache.r5.large,4799.52
6 x cache.m5.4xlarge,4803.84
24 x cache.m5.xlarge,4803.84
38 x cache.t3.medium,4815.36
38 x cache.t2.medium,4815.36
76 x cache.t2.small,4815.36
76 x cache.t3.small,4815.36
12 x cache.m5.2xlarge,4821.12
1 x cache.m5.24xlarge,4838.4
2 x cache.m5.12xlarge,4838.4
7 x cache.r5.xlarge,4838.4
40 x cache.t4g.medium,4838.400000000001
48 x cache.m5.large,4838.400000000001
80 x cache.t4g.small,4838.400000000001
14 x cache.r5.large,4858.5599999999995
77 x cache.t2.small,4878.72
77 x cache.t3.small,4878.72
17 x cache.r5.xlarge,4896.000000000001
81 x cache.t4g.small,4898.88
23 x cache.m6g.large,4934.88
49 x cache.m5.large,4939.200000000001
39 x cache.t3.medium,4942.08
39 x cache.t2.medium,4942.08
78 x cache.t2.small,4942.08
78 x cache.t3.small,4942.08
34 x cache.r5.large,4944.96
41 x cache.t4g.medium,4959.360000000001
82 x cache.t4g.small,4959.360000000001
19 x cache.m5.large,4979.5199999999995
19 x cache.m4.large,4979.5199999999995
25 x cache.m5.xlarge,5004.0
79 x cache.t2.small,5005.4400000000005
79 x cache.t3.small,5005.4400000000005
83 x cache.t4g.small,5019.84
50 x cache.m5.large,5040.000000000001
17 x cache.r6g.large,5042.88
40 x cache.t3.medium,5068.799999999999
40 x cache.t2.medium,5068.799999999999
80 x cache.t2.small,5068.799999999999
80 x cache.t3.small,5068.799999999999
42 x cache.t4g.medium,5080.32
84 x cache.t4g.small,5080.32
35 x cache.r5.large,5090.400000000001
7 x cache.r4.xlarge,5110.56
14 x cache.r4.large,5120.639999999999
1 x cache.m6g.12xlarge,5122.08
3 x cache.m6g.4xlarge,5123.5199999999995
6 x cache.m6g.2xlarge,5123.5199999999995
81 x cache.t2.small,5132.159999999999
81 x cache.t3.small,5132.159999999999
12 x cache.m6g.xlarge,5132.16
51 x cache.m5.large,5140.8
85 x cache.t4g.small,5140.8
24 x cache.m6g.large,5149.439999999999
18 x cache.r5.xlarge,5184.0
41 x cache.t3.medium,5195.519999999999
41 x cache.t2.medium,5195.519999999999
82 x cache.t2.small,5195.519999999999
82 x cache.t3.small,5195.519999999999
9 x cache.r5.2xlarge,5196.96
43 x cache.t4g.medium,5201.28
86 x cache.t4g.small,5201.28
26 x cache.m5.xlarge,5204.16
15 x cache.r5.large,5205.599999999999
13 x cache.m5.2xlarge,5222.88
10 x cache.m4.xlarge,5227.200000000001
10 x cache.m5.xlarge,5227.200000000001
1 x cache.m4.10xlarge,5228.639999999999
5 x cache.m5.2xlarge,5234.4
5 x cache.m4.2xlarge,5234.4
36 x cache.r5.large,5235.84
20 x cache.m5.large,5241.599999999999
20 x cache.m4.large,5241.599999999999
52 x cache.m5.large,5241.6
83 x cache.t2.small,5258.88
83 x cache.t3.small,5258.88
87 x cache.t4g.small,5261.760000000001
42 x cache.t3.medium,5322.24
42 x cache.t2.medium,5322.24
84 x cache.t2.small,5322.24
84 x cache.t3.small,5322.24
44 x cache.t4g.medium,5322.240000000001
88 x cache.t4g.small,5322.240000000001
9 x cache.r6g.xlarge,5326.5599999999995
18 x cache.r6g.large,5339.5199999999995
53 x cache.m5.large,5342.400000000001
25 x cache.m6g.large,5363.999999999999
37 x cache.r5.large,5381.28
89 x cache.t4g.small,5382.720000000001
85 x cache.t2.small,5385.599999999999
85 x cache.t3.small,5385.599999999999
27 x cache.m5.xlarge,5404.32
45 x cache.t4g.medium,5443.2
54 x cache.m5.large,5443.2
90 x cache.t4g.small,5443.2
43 x cache.t3.medium,5448.96
43 x cache.t2.medium,5448.96
86 x cache.t2.small,5448.96
86 x cache.t3.small,5448.96
19 x cache.r5.xlarge,5472.0
15 x cache.r4.large,5486.4
21 x cache.m5.large,5503.68
21 x cache.m4.large,5503.68
91 x cache.t4g.small,5503.68
87 x cache.t2.small,5512.32
87 x cache.t3.small,5512.32
38 x cache.r5.large,5526.719999999999
8 x cache.r5.xlarge,5529.599999999999
2 x cache.r5.4xlarge,5532.48
4 x cache.r5.2xlarge,5535.36
55 x cache.m5.large,5544.0
16 x cache.r5.large,5552.639999999999
13 x cache.m6g.xlarge,5559.839999999999
46 x cache.t4g.medium,5564.16
92 x cache.t4g.small,5564.16
44 x cache.t3.medium,5575.68
44 x cache.t2.medium,5575.68
88 x cache.t2.small,5575.68
88 x cache.t3.small,5575.68
26 x cache.m6g.large,5578.5599999999995
7 x cache.m5.4xlarge,5604.480000000001
28 x cache.m5.xlarge,5604.480000000001
5 x cache.r6gd.xlarge,5623.2
93 x cache.t4g.small,5624.64
14 x cache.m5.2xlarge,5624.640000000001
19 x cache.r6g.large,5636.16
89 x cache.t2.small,5639.04
89 x cache.t3.small,5639.04
56 x cache.m5.large,5644.800000000001
39 x cache.r5.large,5672.16
47 x cache.t4g.medium,5685.120000000001
94 x cache.t4g.small,5685.120000000001
45 x cache.t3.medium,5702.4
45 x cache.t2.medium,5702.4
90 x cache.t2.small,5702.4
90 x cache.t3.small,5702.4
57 x cache.m5.large,5745.6
95 x cache.t4g.small,5745.6
11 x cache.m4.xlarge,5749.92
11 x cache.m5.xlarge,5749.92
20 x cache.r5.xlarge,5760.0
22 x cache.m5.large,5765.759999999999
22 x cache.m4.large,5765.759999999999
91 x cache.t2.small,5765.759999999999
91 x cache.t3.small,5765.759999999999
5 x cache.r5.4xlarge,5767.200000000001
10 x cache.r5.2xlarge,5774.4
27 x cache.m6g.large,5793.12
29 x cache.m5.xlarge,5804.640000000001
48 x cache.t4g.medium,5806.08
96 x cache.t4g.small,5806.08
40 x cache.r5.large,5817.6
46 x cache.t3.medium,5829.12
46 x cache.t2.medium,5829.12
92 x cache.t2.small,5829.12
92 x cache.t3.small,5829.12
1 x cache.r4.8xlarge,5840.639999999999
2 x cache.r4.4xlarge,5840.639999999999
4 x cache.r4.2xlarge,5840.639999999999
8 x cache.r4.xlarge,5840.639999999999
58 x cache.m5.large,5846.400000000001
16 x cache.r4.large,5852.16
97 x cache.t4g.small,5866.5599999999995
93 x cache.t2.small,5892.48
93 x cache.t3.small,5892.48
17 x cache.r5.large,5899.679999999999
5 x cache.r6g.2xlarge,5911.199999999999
10 x cache.r6g.xlarge,5918.4
49 x cache.t4g.medium,5927.040000000001
98 x cache.t4g.small,5927.040000000001
20 x cache.r6g.large,5932.799999999999
59 x cache.m5.large,5947.200000000001
47 x cache.t3.medium,5955.84
47 x cache.t2.medium,5955.84
94 x cache.t2.small,5955.84
94 x cache.t3.small,5955.84
41 x cache.r5.large,5963.04
7 x cache.m6g.2xlarge,5977.44
14 x cache.m6g.xlarge,5987.5199999999995
99 x cache.t4g.small,5987.52
30 x cache.m5.xlarge,6004.8
28 x cache.m6g.large,6007.679999999999
95 x cache.t2.small,6019.2
95 x cache.t3.small,6019.2
15 x cache.m5.2xlarge,6026.400000000001
23 x cache.m5.large,6027.84
23 x cache.m4.large,6027.84
21 x cache.r5.xlarge,6048.000000000001
50 x cache.t4g.medium,6048.000000000001
60 x cache.m5.large,6048.000000000001
100 x cache.t4g.small,6048.000000000001
48 x cache.t3.medium,6082.56
48 x cache.t2.medium,6082.56
96 x cache.t2.small,6082.56
96 x cache.t3.small,6082.56
42 x cache.r5.large,6108.48
101 x cache.t4g.small,6108.48
97 x cache.t2.small,6145.919999999999
97 x cache.t3.small,6145.919999999999
61 x cache.m5.large,6148.800000000001
51 x cache.t4g.medium,6168.960000000001
102 x cache.t4g.small,6168.960000000001
31 x cache.m5.xlarge,6204.96
49 x cache.t3.medium,6209.279999999999
49 x cache.t2.medium,6209.279999999999
98 x cache.t2.small,6209.279999999999
98 x cache.t3.small,6209.279999999999
17 x cache.r4.large,6217.919999999999
9 x cache.r5.xlarge,6220.8
29 x cache.m6g.large,6222.24
21 x cache.r6g.large,6229.439999999999
103 x cache.t4g.small,6229.4400000000005
18 x cache.r5.large,6246.719999999999
62 x cache.m5.large,6249.600000000001
43 x cache.r5.large,6253.92
3 x cache.m5.4xlarge,6272.639999999999
3 x cache.m4.4xlarge,6272.639999999999
12 x cache.m4.xlarge,6272.639999999999
12 x cache.m5.xlarge,6272.639999999999
99 x cache.t2.small,6272.639999999999
99 x cache.t3.small,6272.639999999999
6 x cache.m5.2xlarge,6281.28
6 x cache.m4.2xlarge,6281.28
1 x cache.m5.12xlarge,6289.92
24 x cache.m5.large,6289.92
24 x cache.m4.large,6289.92
52 x cache.t4g.medium,6289.92
104 x cache.t4g.small,6289.92
50 x cache.t3.medium,6336.0
50 x cache.t2.medium,6336.0
100 x cache.t2.small,6336.0
100 x cache.t3.small,6336.0
